url,in_swdb,SITE_URL,num_site_ids,account_ids,site_ids
ferguson.com,True,ferguson.com,1021.0,33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;11180685;33978866;33978866;33978866;33978866;2201879;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;37719954;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;30198084;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;4534359;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;38190482;33978866;33978866;33978866;33978866;33978866;2201879;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;2201879;33978866;33978866;33978866;33978866;2857057;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;1266311;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;10801658;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;37708512;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;38454402;33978866;33978866;33978866;38447898;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;38443766;33978866;33978866;33978866;33978866;33978866;33978866;67635;33978866;37702917;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;2640992;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;11243772;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;1992368;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;2201879;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;5401440;33978866;33978866;33978866;33978866;33978866;33978866;920352;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;21481150;10933996;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;37716548;33978866;38451047;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;10893575;33978866;33978866;33978866;33978866;33978866;33978866;33978866;38470098;38446522;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;2272087;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;10805842;33978866;33978866;4346823;33978866;33978866;509938;33978866;33978866;33978866;33978866;8653594;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;38458307;33978866;33978866;33978866;38451990;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;2201879;33978866;33978866;10902417;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;1806288;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;1806288;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;23783657;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;10881562;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;1794435;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;23782746;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;38465260;33978866;33978866;38442099;33978866;33978866;33978866;38470728;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;37720283;33978866;33978866;33978866;33978866;33978866;1700262;33978866;483507;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;524087;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;37702352;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;16745;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;529367;33978866;33978866;33978866;33978866;33978866;33978866;33978866;37717135;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;4588669;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;533147;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866;33978866,7075377;40535138;1345512;1944186;173239044;18169160;173239163;19450132;236267;2729491;173284288;173239149;173239066;36685543;178767770;39991187;173238970;6883317;243225;173238989;6940403;40535531;163752;387499;173227736;173239024;1476811;37108744;7055345;6780154;1048637;2070548;173239137;29414366;7079121;19949258;173239001;196478;173239239;19958633;39802042;19264268;173238996;2514433;173239052;173239002;7018405;1240369;173239003;704082;1609506;173239173;173239076;19865954;173239105;181186763;7202545;865266;173239087;19951473;6907543;2252326;173239117;7158111;40173677;173239236;2556716;173238977;19925603;178420909;19929248;27286774;618516;1356252;173239074;42480369;36366979;19949680;173239175;173239004;19942648;173239126;37002314;6749919;173239122;2777744;173239146;33531273;1530771;39553659;121250;1276098;40502142;36055998;130261;2762664;2437992;36157928;2784337;173239125;173238962;6755205;19946356;6939833;173239154;173239182;2573318;10278456;10245612;2649716;173239177;173239214;7177053;19917124;1117723;173239073;173239242;6782053;20001131;2435818;173239136;173239090;1970567;173239169;173312477;2699053;181744464;173239093;7213998;150633;174639213;20007742;174643522;276010;173239232;493841;173239114;39954904;39845353;173239025;173291597;2372076;36345730;6936771;173239170;39662961;6846694;19902020;7177457;174600208;2379087;174791589;19489794;173239099;1250133;7070188;994738;2644190;2372207;182145266;771439;19917877;8677239;6879738;19990533;173239084;173158103;1348109;19917125;39663152;173239042;19865349;6928132;173239100;19968931;173239179;173239246;36153491;178203342;40100786;451653;37200849;39809207;34478416;2440639;40428962;6732881;1117657;173239097;40137463;7013230;2379222;173239223;173239195;39809414;173239215;250234;7191293;173239191;2603086;581124;2159204;199329;7199870;173238987;708331;40312794;19949263;573648;784216;173239045;19440524;618095;173239068;2367438;521427;173239013;174160372;19394352;173238980;173239244;1252033;10287264;7335627;173239134;2636582;7048609;36897841;173239121;6928138;194176;908846;1112979;36776882;19994623;6954406;583347;1327000;6928131;40100673;40210034;173239120;19949681;1687943;426112;994470;767010;173244492;6738574;173239064;1033250;173239110;40028257;2833494;6688273;173239143;173239225;39553520;1879798;18013808;17782217;2167647;576482;19942067;173239153;39772507;2112185;189952;7674308;37095196;19447935;631775;173239180;173239094;37113583;19919565;7177470;7566914;2719493;173239135;619105;180257971;181193567;173239115;1604952;173239081;173239209;173239234;173239107;751059;199377;19443628;37208277;200928;2371554;19949692;7174150;173238960;1620275;173239162;2388504;19425119;173239129;37221047;374612;173238997;2447986;173239226;6921339;134924;173239201;1114066;182262286;36369289;1957775;19466759;182246531;173238984;6877638;2604799;223384;173239111;62399;6935218;19455461;173239012;2664589;36156573;40537404;1893974;2009421;2472300;173239222;173239055;173239165;173238983;1779897;173098829;465821;173239092;1546627;173239118;7067863;19417830;173239133;19941427;182241241;173239196;173238990;6753260;19296212;6876023;1904212;1046306;173239139;181192177;36345868;173239240;6928150;173239054;7199890;6751729;7693380;6901694;173122868;19481993;1628492;6928147;6748884;173239187;7256196;173239047;6773832;39407418;187822;37217100;173239194;6938888;440594;40501986;39553489;37007059;173238973;173239023;2420570;145151;39188917;19327876;173313312;19972504;6928139;40246439;2313657;173238985;173239138;7177462;39809206;2792719;2378197;2636773;173326353;173239108;19897817;173239083;1714556;1598575;5345208;39395748;7066027;65120;173238971;6937908;2053695;7169090;20003123;173234812;40283134;36564856;173239155;7177461;7172950;173239186;19490350;173238963;7079123;1222247;173239061;2381807;2448036;173239228;2730098;173238961;173239018;173238976;1341145;173239168;19935796;7242321;173239080;577837;19930117;173239167;19440738;173239183;2559821;457272;7079120;159643;1424316;19990120;344356;1194348;173239109;37094916;152397;6936897;7688211;173846519;173238986;65681;19946983;39188932;6938860;7165901;37393117;1275324;842462;37216245;36056132;2447988;173239233;19888564;36581891;6895551;2673247;7079124;6938889;2132231;2430427;173239147;173239166;37404455;7655331;173239071;173239014;173239230;2685655;173239096;2636079;2132146;6851383;992641;7179840;173239213;2638948;583900;173239204;40387678;1714586;2407914;39366259;173239051;1777369;6980396;32574810;19967780;39731093;6743264;173239221;173239148;908136;775965;173239060;6936782;173239008;178767678;173239219;173239181;173239056;173239088;7253553;7012804;19417826;173239203;19903710;173239026;173239069;2786761;181201642;19451274;182246218;19325688;40168940;39334564;173238974;173239140;2440642;2689350;173239106;173239112;10251396;173239006;6704017;7199827;173239248;988542;19896747;173239229;173239197;173203720;1724973;19388721;36476877;2652192;182281498;182248472;173239190;173239241;174144437;39334881;173239130;173846518;19388303;1144659;475302;32385849;6715969;173239103;1782443;39882354;19491079;1337680;19364633;780481;431899;40283667;1414984;19931437;2174338;19940104;7079095;7017972;36372527;19441314;173239192;46533954;39767663;467388;36368527;20006440;1345155;36685173;1052005;2654715;2323489;1725159;2316705;6974156;173239216;19893330;12198207;36792418;7030585;7212236;7199898;173239046;40210336;173239161;173239005;190132;182260652;6926413;1491726;173239200;182246881;173239101;19419516;173239085;6936798;173285738;7645360;1973123;2333317;7054915;173239059;1639613;69421;1349090;2404260;19429610;2113894;19945614;2657471;6834895;2273907;37102112;40356275;127393;7680776;1944462;173239007;890108;40621;39913578;467368;1725328;173098957;39662682;173239217;173239010;173238978;7079093;173239119;19937827;7079125;37110802;173239198;8680361;173239053;200974;36582608;7172812;173239075;39443875;173239199;856262;173239231;39371167;2656788;7200518;173107174;19396386;173238988;775381;173238991;200835;19924783;278294;39188798;1417448;207966;7066503;173239082;6907322;19387089;1888472;178767771;2736057;19402266;20438;6876021;173239164;39736380;173238979;36055516;178767740;1591368;37004057;6743786;2330311;40356238;19441178;7269863;1541861;7613436;19448246;6773831;173238975;173239086;39626692;180047708;173239063;690584;1113425;19441179;19203;19971402;173239104;173239043;978894;1894641;180211952;19417820;36265866;173239157;173239178;2639571;173239095;40174037;173239020;7032797;2673245;173239000;173239207;699783;19887205;36039779;6805709;7079803;36471795;173239205;173239098;7208563;6931326;2777602;7079122;19923994;7044188;39334879;2106011;179740635;173239247;2304352;43734099;19447262;6944541;173239218;19944295;39808882;6938881;19921293;7042696;173239124;1175163;7183689;7212686;8668665;7177851;6907546;6928130;19917121;173167257;173239237;7048441;173239189;173239123;6928136;1198122;789716;173239156;36038210;1382804;2750509;36793481;7177467;173239116;173239144;19887203;173239158;1263754;19893538;7172807;1881669;173239193;154018;182256703;39444198;2440644;182248858;173239113;6118;40429228;182279678;173082109;173239089;19457124;19940297;173239208;778237;7177463;173239145;19970248;39991180;7044198;173239243;6938897;173238981;173238982;19998171;464398;173135495;2660803;19448247;8667588;173238998;6693575;173239220;181187096;208755;1073260;19964695;173239227;173296357;148116;569090;186559;173239102;6893384;40429052;173163335;174621793;173239015;251573;19999543;36473216;173239091;19428868;19931590;7066866;2205390;6922372;173239065;39991542;138929;1882181;173239171;36902703;577301;7018894;173239160;173239022;19480507;2182628;173239058;611715;14594;19946164;2644570;173239152;6928137;173239048;173239184;1788448;6936898;6879739;2109442;78635;6692907;173238999;173284956;10222815;19392099;851777;19431342;2436197;6914039;39772254;173239077;173239150;17929738;181207023;173239202;466487;37208014;6760883;6902730;173240175;173239185;173239009;2127067;190110;6784426;41117906;173239151;2385039;778790;7177849;36982618;173239224;173239021;19965747;19889674;173239057;2543962;19930957;6753975;2440641;37218717;173239141;390771;173239174;591300;7177474;19927452;6868185;19924131;173197145;6698965;178767786;1075997;191613;19986646;173238972;173239132;271722;1913878;39699478;178767769;2420703;173239245;173239238;6853193;173239127;181207203;173239142;6876022;1722914;37004867;39366250;173239212;173239041;173239079;2364493;39736130;2790249;173239176;2360607;36790726;39366268;2087776;173239235;773009;7056103;19490497;173238969;8679027;39772334;19417819;36790980;19931440;39444092;880173;36366836;173239011;173239078;6671062;1075841;6876020;173239019;1328687;7029947;2811581;173284863;7176555;374933;40501770;7177472;1413927;1103662;173239159;194214;2510114;173239211;39809115;173239210;19917123;2116282;2729396;8682403;2271003;887297;40805;173239072;173239070;6790217;6857147;169975;7177459;173239017;19441214;39991585;19917808;2704483;173239016;6856090;173238995;173239172;39444110;10291583;173239128;19421669
ferguson.com,True,ferguson.com,2.0,38493086;10724506,182323824;19810070
ferguson.com,True,ferguson.com,1.0,36824407,179981871
zhulian.co.th,True,zhulian.co.th,1.0,24317066,36024896
entrust.com,True,entrust.com,1.0,38178132,181520253
entrust.com,True,entrust.com,4.0,38245117;36828894;1037124;38407341,181761350;179982369;179457283;181969553
cuanswers.com,True,cuanswers.com,1.0,735208,1330572
ventivtech.com,True,ventivtech.com,5.0,25964691;2322224;2322224;25964691;25964691,824158;1297978;418389;2246326;982462
ventivtech.com,True,ventivtech.com,1.0,31891137,23460620
bartleycorp.com,True,bartleycorp.com,2.0,1566256;37698384,178732609;181180394
esaote.com,True,esaote.com,4.0,16207569;16207569;33262315;14435090,29939868;182155700;24611302;31389145
steelerubber.com,True,steelerubber.com,1.0,1962012,1884359
dso.org,True,dso.org,3.0,2204409;1258961;1258961,1404070;5316430;1324177
sepire.com,True,sepire.com,1.0,23133594,34240404
breakawayconcretecutting.com,True,breakawayconcretecutting.com,1.0,1801083,260005
51talk.com,True,51talk.com,2.0,15091698;22949616,24382497;175018267
ssiworld.com,True,ssiworld.com,1.0,2004401,2104794
schawk.com,True,schawk.com,20.0,1547651;1547651;1547651;1547651;1547651;1547651;1547651;1547651;1547651;1547651;5430660;1547651;1547651;1547651;1547651;1547651;1547651;1547651;1547651;1547651,7635519;754218;2713130;1380463;173199120;897485;1865308;1736060;436344;1330260;7647740;36039507;384142;2143934;178489738;2789784;1039043;531768;2036183;1322173
schawk.com,True,schawk.com,2.0,1547651;1547651,2957016;2980023
schawk.com,True,schawk.com,5.0,5067023;5067023;5067023;15363375;5430660,18348116;42670160;18466480;32337269;30950362
ljglaw.com,True,ljglaw.com,1.0,232887,2522991
continental.com,True,continental.com,4.0,1058830;34130189;34130189;38465498,178123121;1703158;2635097;182695779
continental.com,True,continental.com,6.0,1058830;1058830;1058830;16238092;1058830;1058830,180196181;182153987;40717939;25786159;180225311;179826968
igpi.co.jp,True,igpi.co.jp,1.0,16067070,28826307
cool-pak.com,True,cool-pak.com,1.0,225541,201706
rollxvans.com,True,rollxvans.com,1.0,251240,1412010
cochraninc.com,True,cochraninc.com,6.0,1770211;1770211;1770211;38942802;367041;1770211,2107337;2739542;2769035;182144400;209222;178336244
deltron.com,True,deltron.com,1.0,2606653,511744
accuraterailroad.com,True,accuraterailroad.com,1.0,1598216,2992783
citynational.com,True,citynational.com,1.0,6230630,643011
charm.com,True,charm.com,3.0,3055568;1956539;1080374,5365257;1265458;1168561
charm.com,True,charm.com,2.0,14066642;17328052,28896520;28731361
directradiology.com,True,directradiology.com,1.0,3389083,5952772
dossenterprises.com,True,dossenterprises.com,1.0,335552,2782396
peruzzi.com,True,peruzzi.com,2.0,1964321;37707293,2242302;181191207
armellini.com,True,armellini.com,8.0,1282074;1282074;1282074;1282074;1282074;1282074;1282074;1282074,572912;651705;646835;178215176;19952949;568909;626455;584064
azdel.com,True,azdel.com,1.0,6263438,37111288
paycor.com,True,paycor.com,15.0,2439324;2439324;2439324;33085811;2439324;2439324;2439324;7270;2439324;38467374;2439324;2439324;2439324;2439324;2439324,744801;981784;38206688;173205819;1086072;39130992;2046511;36579286;38916197;182269420;178104241;1130185;11184921;2581416;180252744
primeretailservices.com,True,primeretailservices.com,1.0,383244,775087
vipar.com,True,vipar.com,1.0,1669085,908508
drmsusa.com,True,drmsusa.com,1.0,600538,1126819
gitiusa.com,True,gitiusa.com,5.0,6233944;6233944;6233944;6233944;6233944,10238550;180385519;180390272;274649;5393209
collectionxiix.com,True,collectionxiix.com,1.0,1593760,1632030
hotelemc2.com,True,hotelemc2.com,1.0,31177474,173190603
riken-nosan.com,True,riken-nosan.com,1.0,15644332,28392309
lenax.com,True,lenax.com,1.0,2578885,242065
jhilburn.com,True,jhilburn.com,2.0,1070365;38459888,2549560;182262690
tayloredservices.com,True,tayloredservices.com,9.0,5055212;38448784;5055212;5055212;5055212;5055212;5055212;5055212;5055212,178146364;182243095;5343586;1633568;7578611;173157591;426599;188454;36689689
accuzip.com,True,accuzip.com,2.0,6684785;27703023,10920105;39699283
dcbflegal.com,True,dcbflegal.com,1.0,1138827,836585
ameda.com,True,ameda.com,1.0,2764882,973722
patriziapepe.com,True,patriziapepe.com,2.0,311596;311596,34737511;24338357
redknee.com,True,redknee.com,1.0,1802761,1478262
redknee.com,True,redknee.com,1.0,1161465,27510309
riverhead.net,True,riverhead.net,13.0,2042917;2042917;2042917;2042917;2042917;2042917;2042917;2042917;2042917;2042917;2042917;2042917;2042917,10907679;174843597;173326645;10826855;173326642;174820028;11042643;11013073;174627858;1730160;173326651;11023940;180063656
hpe.com,True,hpe.com,47.0,1897047;1948346;282652;1897047;1897047;34114439;1897047;1324712;1897047;5399997;33069097;1897047;25987853;1897047;1897047;1897047;16109298;1897047;1948346;1897047;8592137;1897047;1897047;1897047;118501;1897047;1897047;1897047;1897047;1897047;1897047;5616248;1897047;1897047;1897047;1897047;1715700;1897047;1897047;34114439;1948346;1897047;1897047;1897047;8587716;1897047;8600383,1204707;17848439;2482922;8681237;422094;173157608;2671361;988988;37095263;7661962;173240009;6019059;37511793;295358;174862352;2806424;23559725;12317425;45068929;2705900;12452122;173219217;36372471;5958343;1220972;181194844;173286744;36579187;178766195;5351667;2786991;8669729;420914;1300731;8663313;2805111;737634;2828268;40283614;2702999;1284434;36796477;425489;8679573;12234445;173298208;12240090
hpe.com,True,hpe.com,3.0,1897047;1897047;27727946,2905239;19563663;39444754
hpe.com,True,hpe.com,70.0,1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1948346;1897047;1897047;1897047;1897047;1699013;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;37046427;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;1897047;38611665;38625586;1897047;1897047,33133616;181935006;27443904;181934948;37182912;27435325;27387280;181913244;181918706;181913231;181913059;182027403;181913336;181918923;181918921;182007467;181919389;181919378;181913301;25828774;181913068;181919373;180786727;41493805;28060812;181934950;34074562;181919377;19916616;18746267;181878225;31057228;42283872;181913414;41494644;181934985;174127938;181913091;181744635;32222314;34617953;181918922;31668388;41963891;177324721;43185735;28528349;181753393;181913076;181934997;23538676;181913245;181934990;181918920;181918707;181913193;18607061;181934999;177418846;181919387;173821713;181934942;181934949;181913060;181722418;18829710;177022347;182428560;29522220;181934991
wexfordcounty.org,True,wexfordcounty.org,2.0,1750716;1750716,19991279;1330917
arnoldoilco.com,True,arnoldoilco.com,1.0,2243620,37005719
versalys.com,True,versalys.com,1.0,2928239,174922153
times-supermarket.com,True,times-supermarket.com,4.0,2866749;2866749;2866749;2866749,849554;846992;849423;850304
unitex.com,True,unitex.com,14.0,1750094;1750094;1750094;1750094;1750094;1750094;37686637;1750094;4247568;1750094;1750094;1750094;33057315;1750094,1854356;511711;538008;517077;1808810;178629413;181171861;1608724;6798671;1789886;178507081;178271878;173170260;1677754
unitex.com,True,unitex.com,2.0,37512809;15771639,28556155;32034734
capitalhealth.org,True,capitalhealth.org,15.0,2082574;2082574;2082574;2082574;2082574;2082574;2082574;2082574;2082574;2908895;2082574;204507;2082574;2082574;2082574,42155825;19377390;1602569;178676172;178183684;178312240;1606889;1669975;44933874;1684641;36155467;1680791;19475887;7182990;178208242
mcw.edu,True,mcw.edu,28.0,1146054;2168249;2168249;1146054;1146054;2168249;2168249;2168249;38340543;2168249;2168249;4119960;2168249;1744810;2168249;37691007;4226085;2168249;2168249;1146054;2168249;2243302;1257013;38469299;37710568;4297615;2168249;2168249,2803361;178648911;2813616;2795869;2818189;19421762;6807321;19993533;181910763;19300612;180217975;2826629;2835569;2791684;178737345;181171786;6777004;19348626;19304806;2795830;19428976;2837967;2797530;182277685;181197619;6849536;2787515;20005360
derp.org,True,derp.org,1.0,707481,458324
msdl.ca,True,msdl.ca,1.0,8635857,12302254
libertyfirstcu.com,True,libertyfirstcu.com,1.0,155034,1546811
kernagency.com,True,kernagency.com,1.0,2897601,137328
scottobrothers.com,True,scottobrothers.com,2.0,1948553;1948553,180300091;1792730
destinationhope.com,True,destinationhope.com,1.0,1134837,648779
dunnsolutions.com,True,dunnsolutions.com,3.0,836939;836939;836939,1880858;178245450;872164
dunnsolutions.com,True,dunnsolutions.com,1.0,23718982,34192625
pay4freight.com,True,pay4freight.com,1.0,2638626,2462837
craigwire.com,True,craigwire.com,1.0,1136559,763131
keelewarehousing.com,True,keelewarehousing.com,1.0,11324481,19839210
itlindia.com,True,itlindia.com,5.0,11171310;19119576;11171310;11171310;17913081,29786419;30146341;32977488;180225613;31560861
comark.ca,True,comark.ca,3.0,21485390;11297517;10912926,33039073;19582327;19582490
grace.com,True,grace.com,43.0,37714222;1049772;1049772;1049772;1049772;1049772;1049772;38442406;38463652;38446629;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;1049772;37721858;1049772;1049772;1049772;1049772;1049772;1049772;4476409;1049772;1049772;1049772;1049772;1049772;1049772;1049772,181199937;781344;1195428;312227;1235796;1629662;887237;182249196;182254276;182248592;2287224;571253;2436318;1081496;36475807;964972;5929516;1282230;178316446;1161592;1138803;2613388;1632988;178504107;1217071;2124665;173078475;37398582;181188653;2271964;2313218;934707;178077234;2436311;2332683;6908449;987374;1215035;417559;1165023;125871;564539;1235968
